FIPS,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
10005,621732,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/29/2022,8:06:00,,,,0,S ,ISM,M2,SALINITY,<,0.1,PPT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621730,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,7/27/2022,10:45:00,,,,0,S ,ISM,M1,SALINITY,<,0.1,PPT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621729,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2022,9:45:00,,,,0,S ,ISM,M1,SALINITY,<,0.1,PPT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621729,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2022,9:45:00,,,,0,S ,ISM,M2,SALINITY,<,0.1,PPT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621728,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,5/18/2022,9:47:00,,,,0,S ,ISM,M1,SALINITY,<,0.1,PPT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,ISM,M2,SALINITY,<,0.1,PPT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621727,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/27/2022,10:01:00,,,,0,S ,ISM,M1,SALINITY,<,0.1,PPT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621725,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/21/2022,8:21:00,,,,0,S ,ISM,M1,SALINITY,<,0.1,PPT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,ISM,M1,SALINITY,<,0.1,PPT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621723,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,1/26/2022,8:25:00,,,,0,S ,ISM,M1,SALINITY,<,0.1,PPT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621724,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/23/2022,9:37:00,,,,0,S ,ISM,M1,SALINITY,<,0.1,PPT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621722,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,12/15/2021,9:14:00,,,,0,S ,ISM,M1,SALINITY,<,0.1,PPT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621721,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,11/8/2021,7:55:00,,,,0,S ,ISM,M1,SALINITY,<,0.1,PPT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621720,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,10/18/2021,10:05:00,,,,0,S ,ISM,M1,SALINITY,<,0.1,PPT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,621732,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/29/2022,8:06:00,,,,0,S ,ISM,M1,SALINITY,<,0.1,PPT,F01 ,,,,,nan,38.72917,-75.56139,T3
10005,610447,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,1/28/2021,11:26:00,,,,0,S ,ISM,M1,SPCOND,,191.60001,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610448,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/2/2021,9:25:00,,,,0,S ,ISM,M2,SPCOND,,176.10001,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610456,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/2/2021,8:32:00,,,,0,S ,ISM,M1,SPCOND,,74.4,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610457,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/22/2021,9:44:00,,,,0,S ,ISM,M1,SPCOND,,184.3,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610455,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,8/25/2021,9:47:00,,,,0,S ,ISM,M1,SPCOND,,168.3,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610454,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,7/19/2021,8:57:00,,,,0,S ,ISM,M1,SPCOND,,197.8,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610453,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2021,8:37:00,,,,0,S ,ISM,M2,SPCOND,,159.39999,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610453,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2021,8:37:00,,,,0,S ,ISM,M1,SPCOND,,159.3,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610452,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,5/24/2021,7:28:00,,,,0,S ,ISM,M1,SPCOND,,166.39999,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610450,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/10/2021,8:01:00,,,,0,S ,ISM,M2,SPCOND,,179.2,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610451,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/20/2021,10:18:00,,,,0,S ,ISM,M1,SPCOND,,152.39999,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610448,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/2/2021,9:25:00,,,,0,S ,ISM,M1,SPCOND,,176.10001,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610449,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/24/2021,10:10:00,,,,0,S ,ISM,M1,SPCOND,,133,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610450,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/10/2021,8:01:00,,,,0,S ,ISM,M1,SPCOND,,179.5,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621732,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/29/2022,8:06:00,,,,0,S ,ISM,M1,SPCOND,,185.8,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621720,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,10/18/2021,10:05:00,,,,0,S ,ISM,M1,SPCOND,,172.39999,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621721,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,11/8/2021,7:55:00,,,,0,S ,ISM,M1,SPCOND,,191.7,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621722,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,12/15/2021,9:14:00,,,,0,S ,ISM,M1,SPCOND,,187.2,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621724,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/23/2022,9:37:00,,,,0,S ,ISM,M1,SPCOND,,160.7,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621723,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,1/26/2022,8:25:00,,,,0,S ,ISM,M1,SPCOND,,164.39999,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,ISM,M2,SPCOND,,121.4,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621725,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/21/2022,8:21:00,,,,0,S ,ISM,M1,SPCOND,,187.60001,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,ISM,M1,SPCOND,,121.4,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621727,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/27/2022,10:01:00,,,,0,S ,ISM,M1,SPCOND,,155.89999,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621728,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,5/18/2022,9:47:00,,,,0,S ,ISM,M1,SPCOND,,150.3,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621729,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2022,9:45:00,,,,0,S ,ISM,M2,SPCOND,,155.2,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621729,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2022,9:45:00,,,,0,S ,ISM,M1,SPCOND,,155.2,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621730,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,7/27/2022,10:45:00,,,,0,S ,ISM,M1,SPCOND,,196,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621731,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,8/24/2022,8:45:00,,,,0,S ,ISM,M1,SPCOND,,188,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,621732,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/29/2022,8:06:00,,,,0,S ,ISM,M2,SPCOND,,185.89999,UMHOS/CM,F02 ,,,,,nan,38.72917,-75.56139,T3
10005,610448,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/2/2021,9:25:00,,,,0,S ,HVIC,FS2,SSC_%FINE,,98,PCT,D01 ,USGS-KDSL,,,,nan,38.72917,-75.56139,T3
10005,610456,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/2/2021,8:32:00,,,,0,S ,HVIC,S1,SSC_%FINE,,92.7,PCT,D01 ,USGS-KDSL,,,,nan,38.72917,-75.56139,T3
10005,610448,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/2/2021,9:25:00,,,,0,S ,HVIC,FS1,SSC_%FINE,,100,PCT,D01 ,USGS-KDSL,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,HVIC,FS1,SSC_%FINE,,89.7,PCT,D01 ,USGS-KDSL,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,HVIC,FS2,SSC_%FINE,,94.9,PCT,D01 ,USGS-KDSL,,,,nan,38.72917,-75.56139,T3
10005,610448,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/2/2021,9:25:00,,,,0,S ,HVIC,FS1,SSC_TOTAL,,12,MG/L,L02 ,USGS-KDSL,,,,nan,38.72917,-75.56139,T3
10005,610456,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/2/2021,8:32:00,,,,0,S ,HVIC,S1,SSC_TOTAL,,60,MG/L,L02 ,USGS-KDSL,,,,nan,38.72917,-75.56139,T3
10005,610448,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/2/2021,9:25:00,,,,0,S ,HVIC,FS2,SSC_TOTAL,,11,MG/L,L02 ,USGS-KDSL,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,HVIC,FS2,SSC_TOTAL,,41,MG/L,L02 ,USGS-KDSL,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,HVIC,FS1,SSC_TOTAL,,17,MG/L,L02 ,USGS-KDSL,,,,nan,38.72917,-75.56139,T3
10005,610448,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/2/2021,9:25:00,,,,0,S ,HVIC,FS1,TALK,,10.7293,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610449,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/24/2021,10:10:00,,,,0,S ,HVIC,S1,TALK,,9.9863,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610450,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/10/2021,8:01:00,,,,0,S ,HVIC,FS1,TALK,,11.2693,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610450,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/10/2021,8:01:00,,,,0,S ,HVIC,FS2,TALK,,11.5767,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610451,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/20/2021,10:18:00,,,,0,S ,HVIC,S1,TALK,,13.1807,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610452,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,5/24/2021,7:28:00,,,,0,S ,HVIC,S1,TALK,,15.5544,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610457,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/22/2021,9:44:00,,,,0,S ,HVIC,S1,TALK,,16.7122,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610456,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/2/2021,8:32:00,,,,0,S ,HVIC,S1,TALK,,14.1492,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610455,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,8/25/2021,9:47:00,,,,0,S ,HVIC,S1,TALK,,18.1271,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610453,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2021,8:37:00,,,,0,S ,HVIC,FS1,TALK,,15.9222,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610453,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2021,8:37:00,,,,0,S ,HVIC,FS2,TALK,,16.3087,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610454,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,7/19/2021,8:57:00,,,,0,S ,HVIC,S1,TALK,,17.2233,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610448,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/2/2021,9:25:00,,,,0,S ,HVIC,FS2,TALK,,10.6851,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610447,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,1/28/2021,11:26:00,,,,0,S ,HVIC,S1,TALK,,10.3323,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,HVIC,FS1,TALK,,14.9144,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,HVIC,FS2,TALK,,14.8774,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621725,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/21/2022,8:21:00,,,,0,S ,HVIC,S1,TALK,,15.5771,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621729,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2022,9:45:00,,,,0,S ,HVIC,FS2,TALK,,21.4482,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621728,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,5/18/2022,9:47:00,,,,0,S ,HVIC,S1,TALK,,17.4409,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621727,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/27/2022,10:01:00,,,,0,S ,HVIC,S1,TALK,,17.0625,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621732,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/29/2022,8:06:00,,,,0,S ,HVIC,FS1,TALK,,17.7706,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621731,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,8/24/2022,8:45:00,,,,0,S ,HVIC,S1,TALK,,21.5609,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621730,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,7/27/2022,10:45:00,,,,0,S ,HVIC,S1,TALK,,21.1927,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621729,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2022,9:45:00,,,,0,S ,HVIC,FS1,TALK,,21.4776,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621724,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/23/2022,9:37:00,,,,0,S ,HVIC,S1,TALK,,13.0453,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621723,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,1/26/2022,8:25:00,,,,0,S ,HVIC,S1,TALK,,12.0929,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621721,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,11/8/2021,7:55:00,,,,0,S ,HVIC,S1,TALK,,13.0592,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621722,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,12/15/2021,9:14:00,,,,0,S ,HVIC,S1,TALK,,12.6994,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621720,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,10/18/2021,10:05:00,,,,0,S ,HVIC,S1,TALK,,15.4574,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621732,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/29/2022,8:06:00,,,,0,S ,HVIC,FS2,TALK,,20.4865,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610453,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2021,8:37:00,,,,0,S ,HVIC,FS2,TDN,,4.94,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610454,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,7/19/2021,8:57:00,,,,0,S ,HVIC,S1,TDN,,5.95,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610453,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2021,8:37:00,,,,0,S ,HVIC,FS1,TDN,,4.97,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610455,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,8/25/2021,9:47:00,,,,0,S ,HVIC,S1,TDN,,5.2,MG/L,L01 ,DEDNREC,NQ,,,nan,38.72917,-75.56139,T3
10005,610457,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/22/2021,9:44:00,,,,0,S ,HVIC,S1,TDN,,5.81,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610456,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/2/2021,8:32:00,,,,0,S ,HVIC,S1,TDN,,1.45,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610452,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,5/24/2021,7:28:00,,,,0,S ,HVIC,S1,TDN,,5.99,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610451,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/20/2021,10:18:00,,,,0,S ,HVIC,S1,TDN,,5.49,MG/L,L01 ,DEDNREC,GG,,,Analysis performed after holding time expired.,38.72917,-75.56139,T3
10005,610450,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/10/2021,8:01:00,,,,0,S ,HVIC,FS2,TDN,,6.54,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610450,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/10/2021,8:01:00,,,,0,S ,HVIC,FS1,TDN,,6.35,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621720,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,10/18/2021,10:05:00,,,,0,S ,HVIC,S1,TDN,,6.27,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621722,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,12/15/2021,9:14:00,,,,0,S ,HVIC,S1,TDN,,7.26,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621721,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,11/8/2021,7:55:00,,,,0,S ,HVIC,S1,TDN,,7.02,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621724,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,2/23/2022,9:37:00,,,,0,S ,HVIC,S1,TDN,,5.98,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621723,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,1/26/2022,8:25:00,,,,0,S ,HVIC,S1,TDN,,6.2,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621729,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2022,9:45:00,,,,0,S ,HVIC,FS1,TDN,,4.84,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621729,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2022,9:45:00,,,,0,S ,HVIC,FS2,TDN,,4.81,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621730,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,7/27/2022,10:45:00,,,,0,S ,HVIC,S1,TDN,,5.36,MG/L,L01 ,DEDNREC,QQ,,,nan,38.72917,-75.56139,T3
10005,621731,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,8/24/2022,8:45:00,,,,0,S ,HVIC,S1,TDN,,4.87,MG/L,L01 ,DEDNREC,QQ,,,nan,38.72917,-75.56139,T3
10005,621732,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/29/2022,8:06:00,,,,0,S ,HVIC,FS1,TDN,,6.69,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621732,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/29/2022,8:06:00,,,,0,S ,HVIC,FS2,TDN,,6.73,MG/L,L01 ,DEDNREC,GG,,,Analysis performed after holding time expired.,38.72917,-75.56139,T3
10005,621727,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/27/2022,10:01:00,,,,0,S ,HVIC,S1,TDN,,4.99,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621728,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,5/18/2022,9:47:00,,,,0,S ,HVIC,S1,TDN,,4.79,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621725,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/21/2022,8:21:00,,,,0,S ,HVIC,S1,TDN,,5.18,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,HVIC,FS1,TDN,,3.73,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,621726,NTN022,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/7/2022,9:29:00,,,,0,S ,HVIC,FS2,TDN,,3.71,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610450,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/10/2021,8:01:00,,,,0,S ,HVIC,FS1,TDP,,0.016,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610450,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,3/10/2021,8:01:00,,,,0,S ,HVIC,FS2,TDP,,0.0161,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610452,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,5/24/2021,7:28:00,,,,0,S ,HVIC,S1,TDP,,0.0203,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610451,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,4/20/2021,10:18:00,,,,0,S ,HVIC,S1,TDP,,0.0179,MG/L,L01 ,DEDNREC,GG,,,Analysis performed after holding time expired.,38.72917,-75.56139,T3
10005,610456,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,9/2/2021,8:32:00,,,,0,S ,HVIC,S1,TDP,,0.212,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610455,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,8/25/2021,9:47:00,,,,0,S ,HVIC,S1,TDP,,0.0395,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610453,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,6/15/2021,8:37:00,,,,0,S ,HVIC,FS1,TDP,,0.031,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
10005,610454,NTN021,NTWQM,NTN,DEDNREC  ,DEDNREC,304191,7/19/2021,8:57:00,,,,0,S ,HVIC,S1,TDP,,0.0181,MG/L,L01 ,DEDNREC,,,,nan,38.72917,-75.56139,T3
